"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"10877","Bryczesy damskie z silikonem Horze Emelia czarne","Bryczesy Emelia firmy Horze. Posiadają średnią talię, pełną przyczepność siedziska. Materiał jest chroniony przed promieniowaniem UV (UPF 50+) Mała kieszeń na suwak po prawej stronie uda. Wyposażone w kieszeń na telefon. Przyciągające wzrok metalowe logo z tyłu.","379.00 PLN","265.30 PLN","https://www.pegazshop.pl/bryczesy-damskie-z-silikonem-horze-emelia-czarne-10877.html#/rozmiar-38/kolor-czarny","http://www.pegazshop.pl/12409/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg,http://www.pegazshop.pl/57165/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg","Horze","6438433046502","36623-BL-40"
"10877","Bryczesy damskie z silikonem Horze Emelia czarne","Bryczesy Emelia firmy Horze. Posiadają średnią talię, pełną przyczepność siedziska. Materiał jest chroniony przed promieniowaniem UV (UPF 50+) Mała kieszeń na suwak po prawej stronie uda. Wyposażone w kieszeń na telefon. Przyciągające wzrok metalowe logo z tyłu.","379.00 PLN","265.30 PLN","https://www.pegazshop.pl/bryczesy-damskie-z-silikonem-horze-emelia-czarne-10877.html#/rozmiar-36/kolor-czarny","http://www.pegazshop.pl/12409/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg,http://www.pegazshop.pl/57164/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg","Horze","6438433046502","36623-BL-40"
"10877","Bryczesy damskie z silikonem Horze Emelia czarne","Bryczesy Emelia firmy Horze. Posiadają średnią talię, pełną przyczepność siedziska. Materiał jest chroniony przed promieniowaniem UV (UPF 50+) Mała kieszeń na suwak po prawej stronie uda. Wyposażone w kieszeń na telefon. Przyciągające wzrok metalowe logo z tyłu.","379.00 PLN","265.30 PLN","https://www.pegazshop.pl/bryczesy-damskie-z-silikonem-horze-emelia-czarne-10877.html#/rozmiar-42/kolor-czarny","http://www.pegazshop.pl/12409/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg,http://www.pegazshop.pl/57167/bryczesy-damskie-z-silikonem-horze-emelia-czarne.jpg","Horze","6438433046502","36623-BL-40"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-36/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-76/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57246/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58342/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-40/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57243/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58339/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-72/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57245/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58341/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-38/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57242/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58338/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-42/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57244/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58340/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka przeciwdeszczowa damska Pikeur Benja granatowa","Przeciwdeszczowa parka firmy Pikeur ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie.Nie posiada ocieplenia, regulowana w talii sznurkiem.","999.00 PLN","599.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-34/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/57240/kurtka-damska-pikeur-benja-granatowa-2019.jpg,http://www.pegazshop.pl/58336/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Pikeur","4060795794825","BENJA 4861/36 2019"
"10915","Kurtka damska Pikeur Marit oliwkowa","Kurtka wiosenno-jesienna firmy Pikeur. Nie posiada ocieplenia. Jest wycięta laserowo na ramionach, kapturze i rękawach. Ma odpinany kaptur oraz śliski oddychający materiał. Wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi. Drobne pikowanie nie pogrubia sylwetki.","749.00 PLN","324.35 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-oliwkowa-2019-10915.html#/rozmiar-42/kolor-oliwkowy","http://www.pegazshop.pl/19054/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg","Pikeur","4060795793941","MARIT 4821/42 2019"
"10915","Kurtka damska Pikeur Marit oliwkowa","Kurtka wiosenno-jesienna firmy Pikeur. Nie posiada ocieplenia. Jest wycięta laserowo na ramionach, kapturze i rękawach. Ma odpinany kaptur oraz śliski oddychający materiał. Wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi. Drobne pikowanie nie pogrubia sylwetki.","749.00 PLN","486.85 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-oliwkowa-2019-10915.html#/rozmiar-38/kolor-oliwkowy","http://www.pegazshop.pl/19054/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg,http://www.pegazshop.pl/57968/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg","Pikeur","4060795793941","MARIT 4821/42 2019"
"10915","Kurtka damska Pikeur Marit oliwkowa","Kurtka wiosenno-jesienna firmy Pikeur. Nie posiada ocieplenia. Jest wycięta laserowo na ramionach, kapturze i rękawach. Ma odpinany kaptur oraz śliski oddychający materiał. Wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi. Drobne pikowanie nie pogrubia sylwetki.","749.00 PLN","486.85 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-oliwkowa-2019-10915.html#/rozmiar-34/kolor-oliwkowy","http://www.pegazshop.pl/19054/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg,http://www.pegazshop.pl/57966/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg","Pikeur","4060795793941","MARIT 4821/42 2019"
"10915","Kurtka damska Pikeur Marit oliwkowa","Kurtka wiosenno-jesienna firmy Pikeur. Nie posiada ocieplenia. Jest wycięta laserowo na ramionach, kapturze i rękawach. Ma odpinany kaptur oraz śliski oddychający materiał. Wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi. Drobne pikowanie nie pogrubia sylwetki.","749.00 PLN","486.85 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-oliwkowa-2019-10915.html#/rozmiar-40/kolor-oliwkowy","http://www.pegazshop.pl/19054/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg,http://www.pegazshop.pl/57969/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg","Pikeur","4060795793941","MARIT 4821/42 2019"
"10915","Kurtka damska Pikeur Marit oliwkowa","Kurtka wiosenno-jesienna firmy Pikeur. Nie posiada ocieplenia. Jest wycięta laserowo na ramionach, kapturze i rękawach. Ma odpinany kaptur oraz śliski oddychający materiał. Wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi. Drobne pikowanie nie pogrubia sylwetki.","749.00 PLN","486.85 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-oliwkowa-2019-10915.html#/rozmiar-36/kolor-oliwkowy","http://www.pegazshop.pl/19054/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg,http://www.pegazshop.pl/57967/kurtka-damska-pikeur-marit-oliwkowa-2019.jpg","Pikeur","4060795793941","MARIT 4821/42 2019"
"10916","Kurtka męska przeciwdeszczowa Pikeur Nestor granatowa","Kurtka przeciwdeszczowa firmy Pikeur. Nie posiada ocieplenia natomiast posiada systemem wentylacyjny active air condition, czyli wylotem ciepłego powietrza spod kurtki. Klejone szwy wytrzymają nawet największą ulewę, posiada odpinany kaptur a elastyczny materiał w górnej części pleców i na wysokości łokci zapewni pełną swobodę.","899.00 PLN","566.37 PLN","https://www.pegazshop.pl/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019-10916.html#/rozmiar-48/kolor-granatowy","http://www.pegazshop.pl/19062/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg","Pikeur","4060795794184","NESTOR 1107/48 2019"
"10916","Kurtka męska przeciwdeszczowa Pikeur Nestor granatowa","Kurtka przeciwdeszczowa firmy Pikeur. Nie posiada ocieplenia natomiast posiada systemem wentylacyjny active air condition, czyli wylotem ciepłego powietrza spod kurtki. Klejone szwy wytrzymają nawet największą ulewę, posiada odpinany kaptur a elastyczny materiał w górnej części pleców i na wysokości łokci zapewni pełną swobodę.","899.00 PLN","566.37 PLN","https://www.pegazshop.pl/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019-10916.html#/rozmiar-46/kolor-granatowy","http://www.pegazshop.pl/19062/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg,http://www.pegazshop.pl/57376/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg","Pikeur","4060795794184","NESTOR 1107/48 2019"
"10916","Kurtka męska przeciwdeszczowa Pikeur Nestor granatowa","Kurtka przeciwdeszczowa firmy Pikeur. Nie posiada ocieplenia natomiast posiada systemem wentylacyjny active air condition, czyli wylotem ciepłego powietrza spod kurtki. Klejone szwy wytrzymają nawet największą ulewę, posiada odpinany kaptur a elastyczny materiał w górnej części pleców i na wysokości łokci zapewni pełną swobodę.","899.00 PLN","566.37 PLN","https://www.pegazshop.pl/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019-10916.html#/rozmiar-50/kolor-granatowy","http://www.pegazshop.pl/19062/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg,http://www.pegazshop.pl/57378/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg","Pikeur","4060795794184","NESTOR 1107/48 2019"
"10916","Kurtka męska przeciwdeszczowa Pikeur Nestor granatowa","Kurtka przeciwdeszczowa firmy Pikeur. Nie posiada ocieplenia natomiast posiada systemem wentylacyjny active air condition, czyli wylotem ciepłego powietrza spod kurtki. Klejone szwy wytrzymają nawet największą ulewę, posiada odpinany kaptur a elastyczny materiał w górnej części pleców i na wysokości łokci zapewni pełną swobodę.","899.00 PLN","566.37 PLN","https://www.pegazshop.pl/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019-10916.html#/rozmiar-52/kolor-granatowy","http://www.pegazshop.pl/19062/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg,http://www.pegazshop.pl/57379/kurtka-męska-przeciwdeszczowa-pikeur-nestor-granatowa-2019.jpg","Pikeur","4060795794184","NESTOR 1107/48 2019"
"10917","Bryczesy Pikeur Darjeen Jeans Grip różowo-szare 2019","Damskie bryczesy firmy Pikeur. Wykonane z najwyższej jakości elasycznego jeansu. Posiadają pełny lej silikonowy typu grip. Z przodu  dwie duże kieszenie oraz jedna mała. Przyozdobione błyszczącymi detalami oraz lamówką przy kieszeniach. Nowgawki zakończone są elastyczną wstawką.","799.00 PLN","559.30 PLN","https://www.pegazshop.pl/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019-10917.html#/rozmiar-32/kolor-różowo_szary","http://www.pegazshop.pl/36971/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/36972/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg","Pikeur","4060795831148","145016 477 730 / 32"
"10917","Bryczesy Pikeur Darjeen Jeans Grip różowo-szare 2019","Damskie bryczesy firmy Pikeur. Wykonane z najwyższej jakości elasycznego jeansu. Posiadają pełny lej silikonowy typu grip. Z przodu  dwie duże kieszenie oraz jedna mała. Przyozdobione błyszczącymi detalami oraz lamówką przy kieszeniach. Nowgawki zakończone są elastyczną wstawką.","799.00 PLN","559.30 PLN","https://www.pegazshop.pl/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019-10917.html#/rozmiar-36/kolor-różowo_szary","http://www.pegazshop.pl/36973/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/36974/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/57423/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/57424/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/86835/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/86836/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg","Pikeur","4060795831148","145016 477 730 / 32"
"10917","Bryczesy Pikeur Darjeen Jeans Grip różowo-szare 2019","Damskie bryczesy firmy Pikeur. Wykonane z najwyższej jakości elasycznego jeansu. Posiadają pełny lej silikonowy typu grip. Z przodu  dwie duże kieszenie oraz jedna mała. Przyozdobione błyszczącymi detalami oraz lamówką przy kieszeniach. Nowgawki zakończone są elastyczną wstawką.","799.00 PLN","559.30 PLN","https://www.pegazshop.pl/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019-10917.html#/rozmiar-38/kolor-różowo_szary","http://www.pegazshop.pl/36975/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/36976/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/57425/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/57426/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/86837/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg,http://www.pegazshop.pl/86838/bryczesy-pikeur-darjeen-jeans-grip-różowo-szare-2019.jpg","Pikeur","4060795831148","145016 477 730 / 32"
"10946","Bryczesy damskie Busse Elda niebieskie","Wygodne damskie bryczesy firmy Busse w sportowym stylu. Lekki materiał funkcyjny odporny na zabrudzenia. Krój klasyczny, średni stan, w pasie elastyczne. Wygodne wykończenie nogawek z elastyczną wstawką. Anti slip antypoślizgowy pełny lej wykonany z elast","309.00 PLN","185.40 PLN","https://www.pegazshop.pl/bryczesy-damskie-busse-elda-niebieskie-10946.html#/rozmiar-76/kolor-niebieski","http://www.pegazshop.pl/12340/bryczesy-damskie-busse-elda-niebieskie.jpg","Busse","4026107539010","710065.CB3.085.-76"
"10946","Bryczesy damskie Busse Elda niebieskie","Wygodne damskie bryczesy firmy Busse w sportowym stylu. Lekki materiał funkcyjny odporny na zabrudzenia. Krój klasyczny, średni stan, w pasie elastyczne. Wygodne wykończenie nogawek z elastyczną wstawką. Anti slip antypoślizgowy pełny lej wykonany z elast","309.00 PLN","185.40 PLN","https://www.pegazshop.pl/bryczesy-damskie-busse-elda-niebieskie-10946.html#/rozmiar-44/kolor-niebieski","http://www.pegazshop.pl/12340/bryczesy-damskie-busse-elda-niebieskie.jpg,http://www.pegazshop.pl/63711/bryczesy-damskie-busse-elda-niebieskie.jpg","Busse","4026107539010","710065.CB3.085.-76"
"10946","Bryczesy damskie Busse Elda niebieskie","Wygodne damskie bryczesy firmy Busse w sportowym stylu. Lekki materiał funkcyjny odporny na zabrudzenia. Krój klasyczny, średni stan, w pasie elastyczne. Wygodne wykończenie nogawek z elastyczną wstawką. Anti slip antypoślizgowy pełny lej wykonany z elast","309.00 PLN","185.40 PLN","https://www.pegazshop.pl/bryczesy-damskie-busse-elda-niebieskie-10946.html#/rozmiar-38/kolor-niebieski","http://www.pegazshop.pl/12340/bryczesy-damskie-busse-elda-niebieskie.jpg,http://www.pegazshop.pl/63708/bryczesy-damskie-busse-elda-niebieskie.jpg","Busse","4026107539010","710065.CB3.085.-76"
"10946","Bryczesy damskie Busse Elda niebieskie","Wygodne damskie bryczesy firmy Busse w sportowym stylu. Lekki materiał funkcyjny odporny na zabrudzenia. Krój klasyczny, średni stan, w pasie elastyczne. Wygodne wykończenie nogawek z elastyczną wstawką. Anti slip antypoślizgowy pełny lej wykonany z elast","309.00 PLN","185.40 PLN","https://www.pegazshop.pl/bryczesy-damskie-busse-elda-niebieskie-10946.html#/rozmiar-34/kolor-niebieski","http://www.pegazshop.pl/12340/bryczesy-damskie-busse-elda-niebieskie.jpg,http://www.pegazshop.pl/63706/bryczesy-damskie-busse-elda-niebieskie.jpg","Busse","4026107539010","710065.CB3.085.-76"
"10946","Bryczesy damskie Busse Elda niebieskie","Wygodne damskie bryczesy firmy Busse w sportowym stylu. Lekki materiał funkcyjny odporny na zabrudzenia. Krój klasyczny, średni stan, w pasie elastyczne. Wygodne wykończenie nogawek z elastyczną wstawką. Anti slip antypoślizgowy pełny lej wykonany z elast","309.00 PLN","185.40 PLN","https://www.pegazshop.pl/bryczesy-damskie-busse-elda-niebieskie-10946.html#/rozmiar-40/kolor-niebieski","http://www.pegazshop.pl/12340/bryczesy-damskie-busse-elda-niebieskie.jpg,http://www.pegazshop.pl/63709/bryczesy-damskie-busse-elda-niebieskie.jpg","Busse","4026107539010","710065.CB3.085.-76"
