"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"329","Opaska na głowę Pikeur brązowa","Opaska Pikeur z kolekcji jesień-zima. Bardzo ciepła, podszyta przyjemnym materiałem. Model o profilowanym kształcie, idealnie się dopasowuje i chroni uszy przed zimnem. Ozdobiona napisem Pikeur.","85.00 PLN","63.75 PLN","https://www.pegazshop.pl/opaska-na-głowę-pikeur-brązowa-329.html#/rozmiar-55/kolor-brązowy","http://www.pegazshop.pl/29301/opaska-na-głowę-pikeur-brązowa.jpg","Opaski / nauszniki / kominy","Pikeur","4047182727512","04926-STIRNBAND 1476-55"
"329","Opaska na głowę Pikeur brązowa","Opaska Pikeur z kolekcji jesień-zima. Bardzo ciepła, podszyta przyjemnym materiałem. Model o profilowanym kształcie, idealnie się dopasowuje i chroni uszy przed zimnem. Ozdobiona napisem Pikeur.","85.00 PLN","63.75 PLN","https://www.pegazshop.pl/opaska-na-głowę-pikeur-brązowa-329.html#/rozmiar-57/kolor-brązowy","http://www.pegazshop.pl/29302/opaska-na-głowę-pikeur-brązowa.jpg","Opaski / nauszniki / kominy","Pikeur","4047182727512","04926-STIRNBAND 1476-55"
"377","Pareo Pikeur szare","Pareo firmy Pikeur. Wykonane z najwyższej jakości materiału.","115.00 PLN","92.00 PLN","https://www.pegazshop.pl/pareo-pikeur-szare-377.html#/kolor-szary","http://www.pegazshop.pl/29371/pareo-pikeur-szare.jpg","Szaliki / apaszki","Pikeur","4055377283743","05220-TUCH / 1587"
"377","Pareo Pikeur szare","Pareo firmy Pikeur. Wykonane z najwyższej jakości materiału.","115.00 PLN","92.00 PLN","https://www.pegazshop.pl/pareo-pikeur-szare-377.html#/kolor-szary","http://www.pegazshop.pl/29372/pareo-pikeur-szare.jpg","Szaliki / apaszki","Pikeur","4055377283743","05220-TUCH / 1587"
"378","Pasek Pikeur z ćwiekami brązowy","Pasek do spodni firmy Pikeur. Wykonany z wysokogatunkowej skóry.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/pasek-pikeur-z-ćwiekami-brązowy-378.html#/rozmiar-85_cm/kolor-brązowy","http://www.pegazshop.pl/29387/pasek-pikeur-z-ćwiekami-brązowy.jpg","Wyprzedaż","Pikeur","4055377224272","05268-BELT 1537-85"
"378","Pasek Pikeur z ćwiekami brązowy","Pasek do spodni firmy Pikeur. Wykonany z wysokogatunkowej skóry.","299.00 PLN","239.20 PLN","https://www.pegazshop.pl/pasek-pikeur-z-ćwiekami-brązowy-378.html#/rozmiar-95_cm/kolor-brązowy","http://www.pegazshop.pl/29388/pasek-pikeur-z-ćwiekami-brązowy.jpg","Wyprzedaż","Pikeur","4055377224272","05268-BELT 1537-85"
"379","Pasek Pikeur z sercem czarny","Pasek firmy Pikeur.Wykonany ze skóry,posiada ozdobną  klamrę w kształcie serca, dodatkowym zdobieniem jest wytłoczone na końcowej części paska logo firmy.","249.00 PLN","199.20 PLN","https://www.pegazshop.pl/pasek-pikeur-z-sercem-czarny-379.html#/rozmiar-85_cm/kolor-czarny","http://www.pegazshop.pl/29390/pasek-pikeur-z-sercem-czarny.jpg","Wyprzedaż","Pikeur","4055377223763","05270-BELT 1456-85"
"426","Polo turniejowe Pikeur granatowe","Polo turniejowe męskie firmy Pikeur. Wykonane z wysokiej jakości materiału.","209.00 PLN","146.30 PLN","https://www.pegazshop.pl/polo-turniejowe-pikeur-granatowe-426.html#/rozmiar-43/kolor-granatowy","http://www.pegazshop.pl/29414/polo-turniejowe-pikeur-granatowe.jpg","Wyprzedaż","Pikeur","4047182488413","05652-H-TURN.SHIRT 6064/43"
"428","Polo turniejowe Pikeur szare","Polo turniejowe męskie firmy Pikeur. Wykonane z wysokiej jakości materiału.","245.00 PLN","147.00 PLN","https://www.pegazshop.pl/polo-turniejowe-pikeur-szare-428.html#/rozmiar-41/kolor-szary","http://www.pegazshop.pl/29418/polo-turniejowe-pikeur-szare.jpg","Wyprzedaż","Pikeur","4047182583835","05655-H-TURN.SHIRT 6091-41"
"591","Bluza Pikeur Clea antracytowa","Damska bluza Clea marki Pikeur z kolekcji jesień-zima 2017. Wykonana z  przylegającego do ciała polaru, po bokach o prążkowanej strukturze. Idealnie dopasowuje się do kobiecej sylwetki. Polar wykończony stójką oraz kapturem obszytym ściągaczem w pastelowym kolorze, podobnie jak dół bluzy i jej rękawy. Ozdobiony napisem Pikeur na piersi i emblematem z logo na ramieniu.","549.00 PLN","367.83 PLN","https://www.pegazshop.pl/bluza-pikeur-clea-antracytowa-591.html#/rozmiar-34/kolor-antracytowy","http://www.pegazshop.pl/19406/bluza-pikeur-clea-antracytowa.jpg","Wyprzedaż","Pikeur","4055377779499","CLEA 1651-34"
"633","Bluza Pikeur Eless m. szary","Damska bluza Eless firmy Pikeur z kolekcji jesień-zima 2017. Wykonana z najwyższej jakości dzianiny o fantazyjnym pikowaniu. Ciepła, przyjemna w dotyku, zapinana na dwustronny zamek bluza wykończona kołnierzem typu stójka. Jej dół oraz rękawy zakończone elastyczną tasiemką. Bluza wyposażona w dwie kieszenie zapinane na suwak. Ozdobiona napisem Pikeur na lewym ramieniu.","499.00 PLN","479.00 PLN","https://www.pegazshop.pl/bluza-pikeur-eless-m-szary-633.html#/rozmiar-32/kolor-szary","http://www.pegazshop.pl/19424/bluza-pikeur-eless-m-szary.jpg,http://www.pegazshop.pl/692/bluza-pikeur-eless-m-szary.jpg","Wyprzedaż","Pikeur","4055377779727","ELESS 1701/32"
"637","Kurtka Pikeur Melvin antracytowy","Kurtka Pikeur Melvin z kolekcji jesień-zima 2017. Model stworzony dla mężczyzn, wykonany z lekkiego, ale ciepłego materiału. Kurtka zapinana na dwukierunkowy zamek, wyposażona w elastyczne ściągacze na dole i przy mankietach. Podszyta kontrastującą podszewką. Posiada kołnierz na stójce. Elementami estetycznymi są dwie kieszonki z przodu i jedna na prawym ramieniu zapinane na suwak oraz logo Pikeur na lewym.","799.00 PLN","535.33 PLN","https://www.pegazshop.pl/kurtka-pikeur-melvin-antracytowy-637.html#/rozmiar-50/kolor-antracytowy","http://www.pegazshop.pl/696/kurtka-pikeur-melvin-antracytowy.jpg","Wyprzedaż","Pikeur","4055377777044","MELVIN 1449-50"
"637","Kurtka Pikeur Melvin antracytowy","Kurtka Pikeur Melvin z kolekcji jesień-zima 2017. Model stworzony dla mężczyzn, wykonany z lekkiego, ale ciepłego materiału. Kurtka zapinana na dwukierunkowy zamek, wyposażona w elastyczne ściągacze na dole i przy mankietach. Podszyta kontrastującą podszewką. Posiada kołnierz na stójce. Elementami estetycznymi są dwie kieszonki z przodu i jedna na prawym ramieniu zapinane na suwak oraz logo Pikeur na lewym.","799.00 PLN","532.65 PLN","https://www.pegazshop.pl/kurtka-pikeur-melvin-antracytowy-637.html#/rozmiar-54/kolor-antracytowy","http://www.pegazshop.pl/696/kurtka-pikeur-melvin-antracytowy.jpg","Wyprzedaż","Pikeur","4055377777044","MELVIN 1449-50"
"679","Bluza Eskadron Fanatics Bella lightgreen, limonkowa","Bluza z kolekcji Eskadron Equestrian Fanatics 2018. Wciągana, posiada kieszeń kangurek oraz kaptur. Ozdobiona kropeczkami i napisem. Idealna do codziennego użytku w stajni.","255.00 PLN","204.00 PLN","https://www.pegazshop.pl/bluza-eskadron-fanatics-bella-lightgreen-limonkowa-679.html#/rozmiar-m/kolor-lightgreen","http://www.pegazshop.pl/21316/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg","Wyprzedaż","Eskadron","4060795007376","825061 108 110 / M"
"679","Bluza Eskadron Fanatics Bella lightgreen, limonkowa","Bluza z kolekcji Eskadron Equestrian Fanatics 2018. Wciągana, posiada kieszeń kangurek oraz kaptur. Ozdobiona kropeczkami i napisem. Idealna do codziennego użytku w stajni.","255.00 PLN","187.20 PLN","https://www.pegazshop.pl/bluza-eskadron-fanatics-bella-lightgreen-limonkowa-679.html#/rozmiar-xs/kolor-lightgreen","http://www.pegazshop.pl/740/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg","Wyprzedaż","Eskadron","4060795007376","825061 108 110 / M"
"679","Bluza Eskadron Fanatics Bella lightgreen, limonkowa","Bluza z kolekcji Eskadron Equestrian Fanatics 2018. Wciągana, posiada kieszeń kangurek oraz kaptur. Ozdobiona kropeczkami i napisem. Idealna do codziennego użytku w stajni.","255.00 PLN","204.00 PLN","https://www.pegazshop.pl/bluza-eskadron-fanatics-bella-lightgreen-limonkowa-679.html#/rozmiar-l/kolor-lightgreen","http://www.pegazshop.pl/739/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg,http://www.pegazshop.pl/21316/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg","Wyprzedaż","Eskadron","4060795007376","825061 108 110 / M"
"679","Bluza Eskadron Fanatics Bella lightgreen, limonkowa","Bluza z kolekcji Eskadron Equestrian Fanatics 2018. Wciągana, posiada kieszeń kangurek oraz kaptur. Ozdobiona kropeczkami i napisem. Idealna do codziennego użytku w stajni.","255.00 PLN","204.00 PLN","https://www.pegazshop.pl/bluza-eskadron-fanatics-bella-lightgreen-limonkowa-679.html#/rozmiar-xl/kolor-lightgreen","http://www.pegazshop.pl/739/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg,http://www.pegazshop.pl/21316/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg","Wyprzedaż","Eskadron","4060795007376","825061 108 110 / M"
"679","Bluza Eskadron Fanatics Bella lightgreen, limonkowa","Bluza z kolekcji Eskadron Equestrian Fanatics 2018. Wciągana, posiada kieszeń kangurek oraz kaptur. Ozdobiona kropeczkami i napisem. Idealna do codziennego użytku w stajni.","255.00 PLN","187.20 PLN","https://www.pegazshop.pl/bluza-eskadron-fanatics-bella-lightgreen-limonkowa-679.html#/rozmiar-s/kolor-lightgreen","http://www.pegazshop.pl/21316/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg,http://www.pegazshop.pl/740/bluza-eskadron-fanatics-bella-lightgreen-limonkowa.jpg","Wyprzedaż","Eskadron","4060795007376","825061 108 110 / M"
"721","Bryczesy HKM Astrid Grip oliwkowo-czarny","Bryczesy Astrid firmy HKM. Wykonane z wysokiej jakości, oddychającego oraz rozciągliwego materiału, w tym 68% bawełny. Posiada kieszenie z przodu i z tyłu oraz pełen lej silikonowy, który zapewnia bardzo dobrą przyczepność do siodła.","302.00 PLN","211.40 PLN","https://www.pegazshop.pl/bryczesy-hkm-astrid-grip-oliwkowy-czarny-721.html#/rozmiar-36/kolor-oliwkowy_czarny","http://www.pegazshop.pl/32083/bryczesy-hkm-astrid-grip-oliwkowy-czarny.jpg","Bryczesy damskie","HKM","4057052298257","107575791.0516"
"721","Bryczesy HKM Astrid Grip oliwkowo-czarny","Bryczesy Astrid firmy HKM. Wykonane z wysokiej jakości, oddychającego oraz rozciągliwego materiału, w tym 68% bawełny. Posiada kieszenie z przodu i z tyłu oraz pełen lej silikonowy, który zapewnia bardzo dobrą przyczepność do siodła.","302.00 PLN","211.40 PLN","https://www.pegazshop.pl/bryczesy-hkm-astrid-grip-oliwkowy-czarny-721.html#/rozmiar-34/kolor-oliwkowy_czarny","http://www.pegazshop.pl/32081/bryczesy-hkm-astrid-grip-oliwkowy-czarny.jpg","Bryczesy damskie","HKM","4057052298257","107575791.0516"
"721","Bryczesy HKM Astrid Grip oliwkowo-czarny","Bryczesy Astrid firmy HKM. Wykonane z wysokiej jakości, oddychającego oraz rozciągliwego materiału, w tym 68% bawełny. Posiada kieszenie z przodu i z tyłu oraz pełen lej silikonowy, który zapewnia bardzo dobrą przyczepność do siodła.","302.00 PLN","211.40 PLN","https://www.pegazshop.pl/bryczesy-hkm-astrid-grip-oliwkowy-czarny-721.html#/rozmiar-40/kolor-oliwkowy_czarny","http://www.pegazshop.pl/32085/bryczesy-hkm-astrid-grip-oliwkowy-czarny.jpg","Bryczesy damskie","HKM","4057052298257","107575791.0516"
"721","Bryczesy HKM Astrid Grip oliwkowo-czarny","Bryczesy Astrid firmy HKM. Wykonane z wysokiej jakości, oddychającego oraz rozciągliwego materiału, w tym 68% bawełny. Posiada kieszenie z przodu i z tyłu oraz pełen lej silikonowy, który zapewnia bardzo dobrą przyczepność do siodła.","302.00 PLN","211.40 PLN","https://www.pegazshop.pl/bryczesy-hkm-astrid-grip-oliwkowy-czarny-721.html#/rozmiar-38/kolor-oliwkowy_czarny","http://www.pegazshop.pl/32084/bryczesy-hkm-astrid-grip-oliwkowy-czarny.jpg","Bryczesy damskie","HKM","4057052298257","107575791.0516"
"740","Polo damskie Pikeur Franka łososiowe 2018","Damska koszulka polo Franka z kolekcji Pikeur wiosna-lato 2018. Polo z krótkimi rękawkami wykończonymi ściągaczami oraz ozdobnymi falbankami. Zapinana na szare napy.  Dodatkowo ozdobiona napisem Pikeur Sports na piersi.","265.00 PLN","185.50 PLN","https://www.pegazshop.pl/polo-damskie-pikeur-franka-łososiowe-2018-740.html#/rozmiar-36/kolor-łososiowy","http://www.pegazshop.pl/813/polo-damskie-pikeur-franka-łososiowe-2018.jpg","Wyprzedaż","Pikeur","4055377894574","FRANKA 3142-36"
"740","Polo damskie Pikeur Franka łososiowe 2018","Damska koszulka polo Franka z kolekcji Pikeur wiosna-lato 2018. Polo z krótkimi rękawkami wykończonymi ściągaczami oraz ozdobnymi falbankami. Zapinana na szare napy.  Dodatkowo ozdobiona napisem Pikeur Sports na piersi.","265.00 PLN","185.50 PLN","https://www.pegazshop.pl/polo-damskie-pikeur-franka-łososiowe-2018-740.html#/rozmiar-34/kolor-łososiowy","http://www.pegazshop.pl/813/polo-damskie-pikeur-franka-łososiowe-2018.jpg","Wyprzedaż","Pikeur","4055377894574","FRANKA 3142-36"
"765","Kurtka Pikeur Marisca granatowa 2018","Kurtka firmy Pikuer. Pikowana w modny wzór, kieszenie zapinane na suwak, na biodrach i rękawach posiada ściągacz.","649.00 PLN","421.85 PLN","https://www.pegazshop.pl/kurtka-pikeur-marisca-granatowa-2018-765.html#/rozmiar-38/kolor-granatowy","http://www.pegazshop.pl/842/kurtka-pikeur-marisca-granatowa-2018.jpg","Wyprzedaż","Pikeur","4060795013261","MARISCA 2341-38"
"783","Kurtka HKM Country przeciwdeszczowa granatowa","Kurtka przeciwdeszczowa Country firmy HKM. Wykonana z oddychającego, wiatro- oraz wodoodpornego materiału. Posiada klejony szwy oraz zapięcia na zamek błyskawiczny. Wyposażona w dwie kieszonki zewnętrzne. Ozdobione odblaskowymi wstawkami, które zwiększają","299.00 PLN","209.30 PLN","https://www.pegazshop.pl/kurtka-hkm-country-przeciwdeszczowa-granatowa-783.html#/rozmiar-s/kolor-granatowy","http://www.pegazshop.pl/863/kurtka-hkm-country-przeciwdeszczowa-granatowa.jpg","Wyprzedaż","HKM","4057052226014","98176900.06299999"
"783","Kurtka HKM Country przeciwdeszczowa granatowa","Kurtka przeciwdeszczowa Country firmy HKM. Wykonana z oddychającego, wiatro- oraz wodoodpornego materiału. Posiada klejony szwy oraz zapięcia na zamek błyskawiczny. Wyposażona w dwie kieszonki zewnętrzne. Ozdobione odblaskowymi wstawkami, które zwiększają","299.00 PLN","209.30 PLN","https://www.pegazshop.pl/kurtka-hkm-country-przeciwdeszczowa-granatowa-783.html#/rozmiar-xs/kolor-granatowy","http://www.pegazshop.pl/863/kurtka-hkm-country-przeciwdeszczowa-granatowa.jpg","Wyprzedaż","HKM","4057052226014","98176900.06299999"
"792","Bluzka damska Pikeur Dantess grapevine, bordowa 2018","Damska bluzka polo Dantess marki Pikeur z kolekcji wiosna-lato 2018 wyprodukowana z wysokogatunkowego materiału. Koszulka została wykończona stójką z delikatną falbanką. Zapinana na guziki i ozdobiona niewielkim napisem Pikeur.","259.00 PLN","194.25 PLN","https://www.pegazshop.pl/bluzka-damska-pikeur-dantess-grapevine-bordowa-2018-792.html#/rozmiar-38/kolor-bordowy","http://www.pegazshop.pl/18648/bluzka-damska-pikeur-dantess-grapevine-bordowa-2018.jpg","Wyprzedaż","Pikeur","4055377891252","DANTESS 3105-38"
"792","Bluzka damska Pikeur Dantess grapevine, bordowa 2018","Damska bluzka polo Dantess marki Pikeur z kolekcji wiosna-lato 2018 wyprodukowana z wysokogatunkowego materiału. Koszulka została wykończona stójką z delikatną falbanką. Zapinana na guziki i ozdobiona niewielkim napisem Pikeur.","259.00 PLN","194.25 PLN","https://www.pegazshop.pl/bluzka-damska-pikeur-dantess-grapevine-bordowa-2018-792.html#/rozmiar-36/kolor-bordowy","http://www.pegazshop.pl/18648/bluzka-damska-pikeur-dantess-grapevine-bordowa-2018.jpg","Wyprzedaż","Pikeur","4055377891252","DANTESS 3105-38"
"796","Kurtka damska Pikeur Faye graphite blue, granatowa 2018","Damska kurtka Faye marki Pikeur wykonana z materiału najwyższej jakości. Posiada dwie kieszenie zapinane na zamek błyskawiczny. Ozdobiona naszywkami, zapinana na suwak. Na lewym ramieniu posiada logo marki.","649.00 PLN","389.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018-796.html#/rozmiar-36/kolor-granatowy","http://www.pegazshop.pl/877/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018.jpg","Kurtki / płaszcze damskie","Pikeur","4055377895403","faye"
"796","Kurtka damska Pikeur Faye graphite blue, granatowa 2018","Damska kurtka Faye marki Pikeur wykonana z materiału najwyższej jakości. Posiada dwie kieszenie zapinane na zamek błyskawiczny. Ozdobiona naszywkami, zapinana na suwak. Na lewym ramieniu posiada logo marki.","649.00 PLN","367.20 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018-796.html#/rozmiar-34/kolor-granatowy","http://www.pegazshop.pl/877/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018.jpg","Kurtki / płaszcze damskie","Pikeur","4055377895403","faye"
"796","Kurtka damska Pikeur Faye graphite blue, granatowa 2018","Damska kurtka Faye marki Pikeur wykonana z materiału najwyższej jakości. Posiada dwie kieszenie zapinane na zamek błyskawiczny. Ozdobiona naszywkami, zapinana na suwak. Na lewym ramieniu posiada logo marki.","649.00 PLN","389.40 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018-796.html#/rozmiar-32/kolor-granatowy","http://www.pegazshop.pl/877/kurtka-damska-pikeur-faye-graphite-blue-granatowa-2018.jpg","Kurtki / płaszcze damskie","Pikeur","4055377895403","faye"
"805","Koszulka męska Eskadron Fanatics Ken-T royal, niebieska 2018","Koszulka z kolekcji Eskadron Equestrian Fanatics 2018. Wykonana z wysokiej jakości dzianiny. Ozdobiona dużym nadrukiem.","117.00 PLN","87.75 PLN","https://www.pegazshop.pl/koszulka-męska-eskadron-fanatics-ken-t-royal-niebieska-2018-805.html#/rozmiar-m/kolor-blue","http://www.pegazshop.pl/890/koszulka-męska-eskadron-fanatics-ken-t-royal-niebieska-2018.jpg","Wyprzedaż","Eskadron","4055377896882","818061 100 360 / M"
"805","Koszulka męska Eskadron Fanatics Ken-T royal, niebieska 2018","Koszulka z kolekcji Eskadron Equestrian Fanatics 2018. Wykonana z wysokiej jakości dzianiny. Ozdobiona dużym nadrukiem.","117.00 PLN","87.75 PLN","https://www.pegazshop.pl/koszulka-męska-eskadron-fanatics-ken-t-royal-niebieska-2018-805.html#/rozmiar-l/kolor-blue","http://www.pegazshop.pl/890/koszulka-męska-eskadron-fanatics-ken-t-royal-niebieska-2018.jpg","Wyprzedaż","Eskadron","4055377896882","818061 100 360 / M"
"815","Bezrękawnik męski Eskadron Fanatics Klaas czarny","Kamizelka z kolekcji Eskadron Equestrian Fanatics 2018. Wykonana z wysokiej jakości materiału, posiada kaptur.","359.00 PLN","226.17 PLN","https://www.pegazshop.pl/bezrękawnik-męski-eskadron-fanatics-klaas-czarny-815.html#/rozmiar-l/kolor-czarny","http://www.pegazshop.pl/17963/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg,http://www.pegazshop.pl/17964/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg","Wyprzedaż","Eskadron","4060795152052","838262 121 250 / L"
"815","Bezrękawnik męski Eskadron Fanatics Klaas czarny","Kamizelka z kolekcji Eskadron Equestrian Fanatics 2018. Wykonana z wysokiej jakości materiału, posiada kaptur.","359.00 PLN","226.17 PLN","https://www.pegazshop.pl/bezrękawnik-męski-eskadron-fanatics-klaas-czarny-815.html#/rozmiar-m/kolor-czarny","http://www.pegazshop.pl/17963/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg,http://www.pegazshop.pl/17964/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg","Wyprzedaż","Eskadron","4060795152052","838262 121 250 / L"
"815","Bezrękawnik męski Eskadron Fanatics Klaas czarny","Kamizelka z kolekcji Eskadron Equestrian Fanatics 2018. Wykonana z wysokiej jakości materiału, posiada kaptur.","359.00 PLN","226.17 PLN","https://www.pegazshop.pl/bezrękawnik-męski-eskadron-fanatics-klaas-czarny-815.html#/rozmiar-xl/kolor-czarny","http://www.pegazshop.pl/17963/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg,http://www.pegazshop.pl/17964/bezrękawnik-męski-eskadron-fanatics-klaas-czarny.jpg","Wyprzedaż","Eskadron","4060795152052","838262 121 250 / L"
