"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu","Krótki opis"
"10587","Bryczesy Pikeur Philina Grip oliwkowe 2019","To nie tylko odważny nawiązujący do bojówek model bryczesów, ale przede wszystkim bardzo praktyczne spodnie. Kieszeń zapinana na rzep pozwoli ci zabrać ci w wygodny sposób zabrać ze sobą np. telefon i klucz nawet jeśli masz na sobie tylko shirt i właśnie naszą Philinę. Nie będziesz już potrzebować nerki albo dodatkowe bluzy z kieszenią.","799.00 PLN","535.33 PLN,515.23 PLN,535.33 PLN,535.33 PLN","https://www.pegazshop.pl/bryczesy-pikeur-philina-grip-oliwkowe-2019-10587.html","http://www.pegazshop.pl/19852/bryczesy-pikeur-philina-grip-oliwkowe-2019.jpg,http://www.pegazshop.pl/11887/bryczesy-pikeur-philina-grip-oliwkowe-2019.jpg,http://www.pegazshop.pl/19853/bryczesy-pikeur-philina-grip-oliwkowe-2019.jpg","WYPRZEDAŻ","Pikeur","4060795778702","PHILINA GRIP 3318/40 2019","To nie tylko odważny nawiązujący do bojówek model bryczesów, ale przede wszystkim bardzo praktyczne spodnie. Kieszeń zapinana na rzep pozwoli ci zabrać ci w wygodny sposób zabrać ze sobą np. telefon i klucz nawet jeśli masz na sobie tylko shirt i właśnie naszą Philinę. Nie będziesz już potrzebować nerki albo dodatkowe bluzy z kieszenią."
"10592","Kurtka damska Pikeur Hollie szara 2019","Kurtka halowa z lekko ocieplanym, pikowanym poprzecznie tułowiem i elastycznymi rękawami z technicznego polaru. Takie rozwiązanie zapewnia niezbędną w ruchu elastyczność i swobodę. Szeroka guma z tłoczonym napisem PIKEUR u dołu, doskonale wykańczają sportowy look.  Ozdobiony napisem PIKEUR kaptur można zrolować i podpiąć specjalnie załączoną taśmą.","599.00 PLN","449.25 PLN,449.25 PLN,449.25 PLN,449.25 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hollie-szara-2019-10592.html","http://www.pegazshop.pl/19019/kurtka-damska-pikeur-hollie-szara-2019.jpg,http://www.pegazshop.pl/11894/kurtka-damska-pikeur-hollie-szara-2019.jpg","WYPRZEDAŻ","Pikeur","4060795799578","HOLLIE 4826/38 2019","Kurtka halowa z lekko ocieplanym, pikowanym poprzecznie tułowiem i elastycznymi rękawami z technicznego polaru. Takie rozwiązanie zapewnia niezbędną w ruchu elastyczność i swobodę. Szeroka guma z tłoczonym napisem PIKEUR u dołu, doskonale wykańczają sportowy look.  Ozdobiony napisem PIKEUR kaptur można zrolować i podpiąć specjalnie załączoną taśmą."
"10596","Bryczesy Pikeur Charline Grip pomarańczowo szare 2019","Eleganckie bryczesy z intrygującymi detalami. Karczek, potrójna szlufka, oszukane kieszonki i naszywka z logo u boku, ładnie zdobią tył i są gwarancją dopasowania – szczególnie karczek sprawia, że spodnie bardzo ładnie przylegają. Na bokach znajdziecie tasiemki z dopasowanymi do materiału koralikami. Kanciaste kieszonki na przodzie podkreślają nowoczesny look. Oprócz trzech podstawowych kolorów Charline jest dostępna także w pięknym odcieniu pomarańczu, co w połączeniu z szarym lejem daje nam przepiękne wiosenne zestawienie.","699.00 PLN","559.20 PLN,359.20 PLN,359.20 PLN,559.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-charline-grip-pomarańczowo-szare-2019-10596.html","http://www.pegazshop.pl/19565/bryczesy-pikeur-charline-grip-pomarańczowo-szare-2019.jpg,http://www.pegazshop.pl/11913/bryczesy-pikeur-charline-grip-pomarańczowo-szare-2019.jpg,http://www.pegazshop.pl/19566/bryczesy-pikeur-charline-grip-pomarańczowo-szare-2019.jpg","WYPRZEDAŻ","Pikeur","4060795776296","CHARLINE GRIP 3365/38 2019","Eleganckie bryczesy z intrygującymi detalami. Karczek, potrójna szlufka, oszukane kieszonki i naszywka z logo u boku, ładnie zdobią tył i są gwarancją dopasowania – szczególnie karczek sprawia, że spodnie bardzo ładnie przylegają. Na bokach znajdziecie tasiemki z dopasowanymi do materiału koralikami. Kanciaste kieszonki na przodzie podkreślają nowoczesny look. Oprócz trzech podstawowych kolorów Charline jest dostępna także w pięknym odcieniu pomarańczu, co w połączeniu z szarym lejem daje nam przepiękne wiosenne zestawienie."
"10599","Bryczesy damskie QHP Bliss lej silikonowy oliwkowe","Bryczesy firmy QHP z pełnym siedziskiem antypoślizgowym w czterolistne koniczyny. Dwie rozcięte kieszenie z kontrastowymi diagonalnymi kieszeniami na suwak z przodu. Eleganckie szwy na kieszeniach i poniżej paska. Wykończony haftowanym Q z kamieniem. Pętla z tkaniny poniżej lewej przedniej kieszeni. Stylowy metalowy wieszak Q pod prawym pasem z przodu. Sztuczna skórzana naszywka z logo na pasku. Skład tkaniny: 91% poliamid, 9% elastan.","499.00 PLN","314.37 PLN,314.37 PLN,314.37 PLN","https://www.pegazshop.pl/bryczesy-damskie-qhp-bliss-lej-silikonowy-oliwkowe-10599.html","http://www.pegazshop.pl/12146/bryczesy-damskie-qhp-bliss-lej-silikonowy-oliwkowe.jpg","Bryczesy damskie","QHP","8718369171836","8241 OL 36","Bryczesy firmy QHP z pełnym siedziskiem antypoślizgowym w czterolistne koniczyny. Dwie rozcięte kieszenie z kontrastowymi diagonalnymi kieszeniami na suwak z przodu. Eleganckie szwy na kieszeniach i poniżej paska. Wykończony haftowanym Q z kamieniem. Pętla z tkaniny poniżej lewej przedniej kieszeni. Stylowy metalowy wieszak Q pod prawym pasem z przodu. Sztuczna skórzana naszywka z logo na pasku. Skład tkaniny: 91% poliamid, 9% elastan."
"10626","Bluza damska Pikeur Cara oliwkowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN,319.20 PLN,319.20 PLN,319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-oliwkowa-2019-10626.html","http://www.pegazshop.pl/19396/bluza-damska-pikeur-cara-oliwkowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795796966","CARA 2697/36 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę."
"10632","Bluza damska Pikeur Hamila granatowa 2019","Cudownie ciepła i elastyczna kurtka z kangurkowymi kieszeniami. Doskonale chroni przed wiatrem. Materiał z którego wykonana jest Hamila daje nieporównywalny komfort ruchu a dzięki temu, że jest oddychający, zapewnisz sobie doskonały klimat podczas treningu.  Podszyty kontrastowym materiałem kaptur można podpiąć.","579.00 PLN","434.25 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hamila-granatowa-2019--10632.html","http://www.pegazshop.pl/19460/bluza-damska-pikeur-hamila-granatowa-2019-.jpg","WYPRZEDAŻ","Pikeur","4060795799509","HAMILA 4745/40 2019","Cudownie ciepła i elastyczna kurtka z kangurkowymi kieszeniami. Doskonale chroni przed wiatrem. Materiał z którego wykonana jest Hamila daje nieporównywalny komfort ruchu a dzięki temu, że jest oddychający, zapewnisz sobie doskonały klimat podczas treningu.  Podszyty kontrastowym materiałem kaptur można podpiąć."
"10633","Bluza damska Pikeur Hamila granatowa 2019","Cudownie ciepła i elastyczna kurtka z kangurkowymi kieszeniami. Doskonale chroni przed wiatrem. Materiał z którego wykonana jest Hamila daje nieporównywalny komfort ruchu a dzięki temu, że jest oddychający, zapewnisz sobie doskonały klimat podczas treningu.  Podszyty kontrastowym materiałem kaptur można podpiąć.","579.00 PLN","463.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hamila-granatowa-2019--10633.html","http://www.pegazshop.pl/19461/bluza-damska-pikeur-hamila-granatowa-2019-.jpg","WYPRZEDAŻ","Pikeur","4060795799493","HAMILA 4745/38 2019","Cudownie ciepła i elastyczna kurtka z kangurkowymi kieszeniami. Doskonale chroni przed wiatrem. Materiał z którego wykonana jest Hamila daje nieporównywalny komfort ruchu a dzięki temu, że jest oddychający, zapewnisz sobie doskonały klimat podczas treningu.  Podszyty kontrastowym materiałem kaptur można podpiąć."
"10635","Kurtka damska przeciwdeszczowa Pikeur Yuna oliwkowa 2019","Techniczna kurtka przeciwdeszczowa z systemem wentylacyjnym active air condition, czyli wylotami ciepłego powietrza spod kurtki, co w połączeniu z oddychającym materiałem zapewni przyjemny klimat, nawet podczas intensywniejszego ruchu. Klejone szwy wytrzymają nawet największą ulewę. Kaptur można odpiąć. Elastyczny materiał w górnej części pleców i na wysokości łokci, to genialne rozwiązanie, zapewniające pełną swobodę ruchów. Nic nie będzie cię krępować. Prosty, absolutnie techniczny, ponadczasowy model na lata.","899.00 PLN","629.30 PLN,629.30 PLN,629.30 PLN","https://www.pegazshop.pl/kurtka-damska-przeciwdeszczowa-pikeur-yuna-oliwkowa-2019-10635.html","http://www.pegazshop.pl/19084/kurtka-damska-przeciwdeszczowa-pikeur-yuna-oliwkowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795795198","YUNA 1065/36 2019","Techniczna kurtka przeciwdeszczowa z systemem wentylacyjnym active air condition, czyli wylotami ciepłego powietrza spod kurtki, co w połączeniu z oddychającym materiałem zapewni przyjemny klimat, nawet podczas intensywniejszego ruchu. Klejone szwy wytrzymają nawet największą ulewę. Kaptur można odpiąć. Elastyczny materiał w górnej części pleców i na wysokości łokci, to genialne rozwiązanie, zapewniające pełną swobodę ruchów. Nic nie będzie cię krępować. Prosty, absolutnie techniczny, ponadczasowy model na lata."
"10636","Kurtka damska przeciwdeszczowa Pikeur Yuna popielata 2019","Techniczna kurtka przeciwdeszczowa z systemem wentylacyjnym active air condition, czyli wylotami ciepłego powietrza spod kurtki, co w połączeniu z oddychającym materiałem zapewni przyjemny klimat, nawet podczas intensywniejszego ruchu. Klejone szwy wytrzymają nawet największą ulewę. Kaptur można odpiąć. Elastyczny materiał w górnej części pleców i na wysokości łokci, to genialne rozwiązanie, zapewniające pełną swobodę ruchów. Nic nie będzie cię krępować. Prosty, absolutnie techniczny, ponadczasowy model na lata.","899.00 PLN","629.30 PLN,629.30 PLN,629.30 PLN","https://www.pegazshop.pl/kurtka-damska-przeciwdeszczowa-pikeur-yuna-popielata-2019-10636.html","http://www.pegazshop.pl/19085/kurtka-damska-przeciwdeszczowa-pikeur-yuna-popielata-2019.jpg","WYPRZEDAŻ","Pikeur","4060795795334","YUNA 1094/38 2019","Techniczna kurtka przeciwdeszczowa z systemem wentylacyjnym active air condition, czyli wylotami ciepłego powietrza spod kurtki, co w połączeniu z oddychającym materiałem zapewni przyjemny klimat, nawet podczas intensywniejszego ruchu. Klejone szwy wytrzymają nawet największą ulewę. Kaptur można odpiąć. Elastyczny materiał w górnej części pleców i na wysokości łokci, to genialne rozwiązanie, zapewniające pełną swobodę ruchów. Nic nie będzie cię krępować. Prosty, absolutnie techniczny, ponadczasowy model na lata."
"10642","Koszulka damska Pikeur Nelia czarna 2019","Prosta, kobieca, bawełniana koszulka z cekinowym napisem Pikeur na piersi. Materiał sprawia wrażenie przecieranego. Doskonale sprawdza się w upalne dni.","209.00 PLN","129.58 PLN,129.58 PLN,129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-nelia-czarna-2019-10642.html","http://www.pegazshop.pl/18440/koszulka-damska-pikeur-nelia-czarna-2019.jpg","WYPRZEDAŻ","Pikeur","4060795820999","NELIA 1942/36 2019","Prosta, kobieca, bawełniana koszulka z cekinowym napisem Pikeur na piersi. Materiał sprawia wrażenie przecieranego. Doskonale sprawdza się w upalne dni."
"10648","Koszulka damska Pikeur Uljana Prime szara 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur.","209.00 PLN","129.58 PLN,129.58 PLN,129.58 PLN,129.58 PLN","https://www.pegazshop.pl/koszulka-damska-pikeur-uljana-prime-szara-2019-10648.html","http://www.pegazshop.pl/18445/koszulka-damska-pikeur-uljana-prime-szara-2019.jpg","WYPRZEDAŻ","Pikeur","4060795810211","ULJANA PRIME 1381/34 2019","Koszulka damska firmy Pikeur. Wykonana z najwyższej jakości dzianiny. Dostępna w kilku kolorach. Koszulka ozdobiona dużym, cekinowym napisem Pikeur."
"10649","Derka siatkowa z kapturem Busse musztardowa","Idealna letnia derka firmy Busse chroniąca konia przed muchami i gzami, nadaje się do stajni, na padok i na pastwisko. Bardzo wytrzymały materiał: 100% poliester o delikatnej strukturze splotu. Podszyta gładkim nylonem w okolicy grzywy, ogona, klatki pier","399.00 PLN","339.15 PLN,339.15 PLN,339.15 PLN","https://www.pegazshop.pl/derka-siatkowa-z-kapturem-busse-musztardowa-10649.html","http://www.pegazshop.pl/11942/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11943/derka-siatkowa-z-kapturem-busse-musztardowa.jpg,http://www.pegazshop.pl/11944/derka-siatkowa-z-kapturem-busse-musztardowa.jpg","Derki siatkowe","Busse","4026107206448","603067.C83.144.","Idealna letnia derka firmy Busse chroniąca konia przed muchami i gzami, nadaje się do stajni, na padok i na pastwisko. Bardzo wytrzymały materiał: 100% poliester o delikatnej strukturze splotu. Podszyta gładkim nylonem w okolicy grzywy, ogona, klatki pier"
"10652","Kurtka damska Pikeur Benja oliwkowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-oliwkowa-2019-10652.html","http://www.pegazshop.pl/18922/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg,http://www.pegazshop.pl/16528/kurtka-damska-pikeur-benja-oliwkowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795794689","BENJA 4860/34 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat."
"10653","Kurtka damska Pikeur Marit pomarańczowa 2019","Lekka kurtka z ciekawymi laserowymi wycięciami na ramionach, kapturze i rękawach. Świetnie sprawdzi się wiosną, zanim przyjdą letnie upały. Śliski oddychający materiał i wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi i nie obciąża. Drobne pikowanie nie pogrubia sylwetki. Kaptur odpinany.","749.00 PLN","561.75 PLN,561.75 PLN,561.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-marit-pomarańczowa-2019-10653.html","http://www.pegazshop.pl/19061/kurtka-damska-pikeur-marit-pomarańczowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795794047","MARIT 4822/36 2019","Lekka kurtka z ciekawymi laserowymi wycięciami na ramionach, kapturze i rękawach. Świetnie sprawdzi się wiosną, zanim przyjdą letnie upały. Śliski oddychający materiał i wata o niewielkiej wadze sprawia, że Marit bardzo przyjemnie się nosi i nie obciąża. Drobne pikowanie nie pogrubia sylwetki. Kaptur odpinany."
"10669","Bryczesy Pikeur Udina Jeans Grip granatowe 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni.","819.00 PLN","439.20 PLN,655.20 PLN,655.20 PLN","https://www.pegazshop.pl/bryczesy-pikeur-udina-jeans-grip-granatowe-2019-10669.html","http://www.pegazshop.pl/19877/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg,http://www.pegazshop.pl/19878/bryczesy-pikeur-udina-jeans-grip-granatowe-2019.jpg","WYPRZEDAŻ","Pikeur","4060795786172","UDINA JEANS G 7760/34 2019","Bryczesy firmy Pikeur. Posiadają pełny silikonowy lej typu grip. Wykonane z najwyższej jakości, elastycznego jeansu. Klasyczny krój ładnie podkreśla sylwetkę. Nogawki wykończone elastyczną wstawką. Bryczesy ozdobione małym napisem Pikeur przy lewej kieszeni."
"10790","Kalosze z futerkiem Eskadron Classic Sports fusion coral 2019","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron.","145.00 PLN","116.00 PLN,116.00 PLN,116.00 PLN,116.00 PLN,124.00 PLN","https://www.pegazshop.pl/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019-10790.html","http://www.pegazshop.pl/19900/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg,http://www.pegazshop.pl/19901/kalosze-z-futerkiem-eskadron-classic-sports-fusion-coral-2019.jpg","Kalosze","Eskadron","4060795842120","672065 786 910 / S","Kaloszki z kolekcji Eskadron Classic Sports wiosna-lato 2019. Wykonane z mocnego materiału 1680DEN. Wykończone futerkiem syntetycznym w kolorze naturalnym. Zapinane na mocne rzepy. Ozdobione naszywką Eskadron."
"10809","Bluza damska Pikeur Cara pomarańczowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN,319.20 PLN,319.20 PLN,319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-pomarańczowa-2019-10809.html","http://www.pegazshop.pl/19389/bluza-damska-pikeur-cara-pomarańczowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795796836","CARA 2690/36 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę."
"10813","Kurtka damska Pikeur Hella antracytowa 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)","489.00 PLN","366.75 PLN,366.75 PLN,366.75 PLN,366.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hella-antracytowa-2019-10813.html","http://www.pegazshop.pl/19002/kurtka-damska-pikeur-hella-antracytowa-2019.jpg,http://www.pegazshop.pl/12283/kurtka-damska-pikeur-hella-antracytowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795797499","HELLA 4836/36 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)"
"10905","Bluzka damska Pikeur Heila czarna 2019","Funkcjonalna bluzka firmy Pikeur. Wykonana z najwyższej jakości materiału technicznego. Komfortowa i oddychająca. Bluzka ozdobiona logiem Pikeur na rękawie oraz na piersi.","319.00 PLN","183.20 PLN,183.20 PLN,183.20 PLN,255.20 PLN","https://www.pegazshop.pl/bluzka-damska-pikeur-heila-czarna-2019-10905.html","http://www.pegazshop.pl/18674/bluzka-damska-pikeur-heila-czarna-2019.jpg","Koszulki/t-Shirty","Pikeur","4060795812536","HEILA 6119/34 2019","Funkcjonalna bluzka firmy Pikeur. Wykonana z najwyższej jakości materiału technicznego. Komfortowa i oddychająca. Bluzka ozdobiona logiem Pikeur na rękawie oraz na piersi."
"10908","Bluza damska Pikeur Hysa szara połyskująca 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model.","269.00 PLN","215.20 PLN,215.20 PLN,215.20 PLN,215.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hysa-szara-połyskująca-2019-10908.html","http://www.pegazshop.pl/19470/bluza-damska-pikeur-hysa-szara-połyskująca-2019.jpg","WYPRZEDAŻ","Pikeur","4060795806269","HYSA 1483/40 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model."
"10911","Kurtka damska Pikeur Benja granatowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN,629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","WYPRZEDAŻ","Pikeur","4060795794825","BENJA 4861/36 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat."
"10912","Bryczesy młodzieżowe HKM Penny Additional białe","","179.00 PLN","143.20 PLN,143.20 PLN,143.20 PLN,143.20 PLN","https://www.pegazshop.pl/bryczesy-młodzieżowe-hkm-penny-additional-białe-10912.html","http://www.pegazshop.pl/12239/bryczesy-młodzieżowe-hkm-penny-additional-białe.jpg","Bryczesy młodzieżowe","HKM","4057052027819","82991212.0450",""
"10945","Frak młodzieżowy Busse Munster Junior granatowy","Klasyczny młodzieżowy fraczek z dwoma rozcięciami z tyłu z metalicznie połyskującymi zakładkami na kołnierzyku w klapie i na klapach kieszeni. Idealne dopasowanie w środkowej pozycji dzięki zamkowi błyskawicznemu YKK® pod klasycznym zapięciem na guziki. M","299.00 PLN","59.80 PLN,194.35 PLN,194.35 PLN,59.80 PLN","https://www.pegazshop.pl/koszulka-turniejowa-busse-anton-junior-biała-10945.html","http://www.pegazshop.pl/12336/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12337/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12338/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12339/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12359/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12360/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12361/koszulka-turniejowa-busse-anton-junior-biała.jpg,http://www.pegazshop.pl/12362/koszulka-turniejowa-busse-anton-junior-biała.jpg","WYPRZEDAŻ","Busse","4026107528274","760239.021.B80.","Klasyczny młodzieżowy fraczek z dwoma rozcięciami z tyłu z metalicznie połyskującymi zakładkami na kołnierzyku w klapie i na klapach kieszeni. Idealne dopasowanie w środkowej pozycji dzięki zamkowi błyskawicznemu YKK® pod klasycznym zapięciem na guziki. M"
"11167","Koszulka Eskadron Fanatics Coco szara 2019","Koszulka na naramkach z kolekcji Eskadron Equestrian Fanatics wiosna-lato 2019. Wykonana z bawełny. Ozdobiona napisem z nazwą kolekcji. Dopasowana i bardzo wygodna.","105.00 PLN","84.00 PLN,84.00 PLN,84.00 PLN","https://www.pegazshop.pl/koszulka-eskadron-fanatics-coco-szara-2019-11167.html","http://www.pegazshop.pl/17663/koszulka-eskadron-fanatics-coco-szara-2019.jpg","Koszulki damskie","Eskadron","4060795844001","811565 109 260 / S","Koszulka na naramkach z kolekcji Eskadron Equestrian Fanatics wiosna-lato 2019. Wykonana z bawełny. Ozdobiona napisem z nazwą kolekcji. Dopasowana i bardzo wygodna."
"11224","Skarpety Pikeur Kniestrumpf antracytowe z cekinami 2019","Wysokogatunkowe skarpety firmy Pikeur.","95.00 PLN","95.00 PLN,95.00 PLN","https://www.pegazshop.pl/skarpety-pikeur-kniestrumpf-antracytowe-z-cekinami-2019--11224.html","http://www.pegazshop.pl/38611/skarpety-pikeur-kniestrumpf-antracytowe-z-cekinami-2019-.jpg,http://www.pegazshop.pl/38612/skarpety-pikeur-kniestrumpf-antracytowe-z-cekinami-2019-.jpg,http://www.pegazshop.pl/38613/skarpety-pikeur-kniestrumpf-antracytowe-z-cekinami-2019-.jpg","WYPRZEDAŻ","Pikeur","4060795814400","173200 343 280 / 35-37","Wysokogatunkowe skarpety firmy Pikeur."
"11225","Skarpety Pikeur Kniestrumpf bordowe z cekinami 2019","Wysokogatunkowe skarpety firmy Pikeur.","95.00 PLN","69.35 PLN,69.35 PLN","https://www.pegazshop.pl/skarpety-pikeur-kniestrumpf-bordowe-z-cekinami-2019-11225.html","http://www.pegazshop.pl/38619/skarpety-pikeur-kniestrumpf-bordowe-z-cekinami-2019.jpg,http://www.pegazshop.pl/38620/skarpety-pikeur-kniestrumpf-bordowe-z-cekinami-2019.jpg,http://www.pegazshop.pl/38621/skarpety-pikeur-kniestrumpf-bordowe-z-cekinami-2019.jpg","WYPRZEDAŻ","Pikeur","4060795814325","173200 343 990 / 35-37","Wysokogatunkowe skarpety firmy Pikeur."
