id_product;name;reference;price;active;shopname;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"13323";"Kask GPA First Lady 2x czarny";"GPA-FL2X-CZ-L";"2113.008130";"0";"Pegaz";"1";"45350";"Kaski";"0";"0";"";"0";"1";
"13324";"Kask GPA First Lady 2x brązowy";"GPA-FL2X-BR-L";"2113.008130";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13325";"Kask GPA First Lady 2x granatowy";"GPA-FL2X-GR-S";"2113.008130";"0";"Pegaz";"1";"63432";"Kaski";"0";"0";"";"0";"1";
"13326";"Kask GPA First Lady 2x grafitowy";"GPA-FL2X-GRAF-L";"2113.008130";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13327";"Kask GPA First Lady Leather 2X czarny";"GPA-FL-LEATHER2X-CZ-L";"2600.813008";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13328";"Kask GPA First Lady Leather 2X czarno-brązowy";"GPA-FL-LEATHER2X-CZ/BR-S";"2600.813008";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13329";"Kask GPA First Lady Leather 2X czarno-granatowy";"GPA-FL-LEATHER2X-CZ/GR-L";"2600.813008";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13330";"Kask GPA First Lady Leather 2X czarno-szary";"GPA-FL-LEATHER2X-CZ/SZ-S";"2600.813008";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13331";"Kask GPA First Lady Leather 2X czarno-koniakowy";"GPA-FL-LEATHER2X-CZ/KON-L";"2600.813008";"0";"Pegaz";"1";"";"Kaski";"0";"0";"";"0";"1";
"13332";"Ochraniacze Wilton Horze z futerkiem brązowe";"19253-LBR-L";"137.398374";"0";"Pegaz";"1";"39270";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13338";"Kalosze Wilton Horze skórzane brązowe";"19713-LBR-L";"72.357724";"0";"Pegaz";"1";"39546";"Kalosze";"0";"0";"";"0";"1";
"13341";"Kantar z futerkiem Horze Howard fioletowy";"22244-PRPU-C";"72.357724";"0";"Pegaz";"1";"93725";"Podmuch Jesieni";"0";"0";"";"0";"1";
"13342";"Kantar Horze czerwony";"22278-ARE-P";"56.097561";"0";"Pegaz";"1";"93749";"Kantary parciane";"0";"0";"";"0";"1";
"13343";"Kantar Horze różowy";"22278-LLPU-P";"56.097561";"0";"Pegaz";"1";"93751";"Kantary parciane";"0";"0";"";"0";"1";
"13344";"Kantar Horze granatowy";"22278-VDB-P";"56.097561";"0";"Pegaz";"1";"93753";"Kantary parciane";"0";"0";"";"0";"1";
"13347";"Derka padokowa Horze 600D 200g granatowo-różowa";"24136-VDB/LLPU-105";"243.089431";"0";"Pegaz";"1";"94589";"Derki padokowe";"0";"0";"";"0";"1";
"13348";"Derka padokowa Horze Nevada 1200D 200g zielono-granatowo-biała";"24574-BTGR/VDB-125";"405.691057";"0";"Pegaz";"1";"94884";"Derki padokowe";"0";"0";"";"0";"1";
"13352";"Czaprak Kerbl- Covalliero Equisite granatowy";"3211569";"142.682927";"0";"Pegaz";"1";"21375";"Czapraki / pady";"0";"0";"";"0";"1";
"13353";"Czaprak Kerbl- Covalliero Equisite brudnoróżowy";"3211573";"142.682927";"0";"Pegaz";"1";"97867";"Czapraki / pady";"0";"0";"";"0";"1";
"13354";"Czaprak Kerbl- Covalliero Equisite miętowy";"3211571";"142.682927";"0";"Pegaz";"1";"21378";"Czapraki / pady";"0";"0";"";"0";"1";
"13355";"Bandaże polarowe Kerbl- Covalliero Exquisite miętowe";"3211628";"64.227642";"0";"Pegaz";"1";"97878";"Bandaże polarowe";"0";"0";"";"0";"1";
"13356";"Bandaże polarowe Kerbl- Covalliero Exquisite brudnoróżowe";"3211629";"64.227642";"0";"Pegaz";"1";"97880";"Bandaże polarowe";"0";"0";"";"0";"1";
"13357";"Bandaże polarowe Kerbl- Covalliero Exquisite granatowe";"3211627";"64.227642";"0";"Pegaz";"1";"97877";"Bandaże polarowe";"0";"0";"";"0";"1";
"13359";"Ochraniacze Kerbl- Covalliero TecAir tył czarne";"3210531";"80.487805";"0";"Pegaz";"1";"97852";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13360";"Gumki do grzywy Kerbl z kryształkami srebrne";"3211635";"39.837398";"0";"Pegaz";"1";"24942";"Pielęgnacja i czyszczenie";"0";"0";"";"0";"1";
"13363";"Rękawiczki zimowe Roeckl Wismar czarne";"3301-573 K000 10";"231.707317";"0";"Pegaz";"1";"99659";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13364";"Rękawiczki zimowe Roeckl Warendorf czarne";"3301-583 K000 8,5";"182.926829";"0";"Pegaz";"1";"99676";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13368";"Uwiąz York Meg Snap zielony";"251004";"17.073171";"0";"Pegaz";"1";"95493";"Uwiązy";"0";"0";"";"0";"1";
"13372";"Ochraniacze Veredus Kevlar Gel Vento przód czarne";"KEVLAR GEL PRZÓD CZ. M";"669.105691";"0";"Pegaz";"1";"";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13373";"Ochraniacze z futerkiem Veredus Kevlar Gel Vento save The Sheep przód czarne";"KEVLAR GEL FUTRO PRZ CZ. M";"633.333333";"0";"Pegaz";"1";"";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13374";"Czapka zimowa z pomponem Nanda Horze szaro-biała";"30988-AG/SWH ONE SIZE";"69.105691";"0";"Pegaz";"1";"97030";"Czapki zimowe";"0";"0";"";"0";"1";
"13375";"Czapka zimowa z pomponem Nanda Horze ciemnozielona";"30988-BTGR/SBGR ONE SIZE";"69.105691";"0";"Pegaz";"1";"61776";"Czapki zimowe";"0";"0";"";"0";"1";
"13376";"Bluza damska Horze Sarine srebrnoszara";"32662-AG-34";"186.178862";"0";"Pegaz";"1";"99279";"Bluzy damskie";"0";"0";"";"0";"1";
"13380";"Płaszcz damski Horze Charlotte granatowy";"33368VDB34";"405.691057";"0";"Pegaz";"1";"57814";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13384";"Bryczesy Daniela silicone Horze ciemnozielone";"36037-BTGR-34";"226.829268";"0";"Pegaz";"1";"63094";"Bryczesy";"0";"0";"";"0";"1";
"13386";"Legginsy młodzieżowe z silikonem Horze Active różowe";"36090-LLPU-120";"161.788618";"0";"Pegaz";"1";"15978";"Bryczesy młodzieżowe";"0";"0";"";"0";"1";
"13388";"Bryczesy zimowe damskie z silikonem Horze Alexia ciemnozielone";"36642-BTGR-34";"389.430894";"0";"Pegaz";"1";"57867";"Bryczesy";"0";"0";"";"0";"1";
"13391";"Palcat ujeżdżeniowy Horze Kinglsey złoty";"42139-BE-100";"69.105691";"0";"Pegaz";"1";"16011";"Palcaty ujeżdżeniowe";"0";"0";"";"0";"1";
"13392";"Palcat ujeżdżeniowy Horze Kinglsey złoty";"42139-BE-110";"69.105691";"0";"Pegaz";"1";"16012";"Palcaty ujeżdżeniowe";"0";"0";"";"0";"1";
"13393";"Palcat ujeżdżeniowy Horze Kinglsey czarny";"42139-BL-100";"69.105691";"0";"Pegaz";"1";"16013";"Palcaty ujeżdżeniowe";"0";"0";"";"0";"1";
"13397";"Palcat skokowy Horze Logan ciemnozielony";"42217-GR-50";"56.097561";"0";"Pegaz";"1";"16017";"Palcaty skokowe";"0";"0";"";"0";"1";
"13398";"Palcat skokowy Horze Logan granatowy";"42217-VDB-50";"56.097561";"0";"Pegaz";"1";"16018";"Palcaty skokowe";"0";"0";"";"0";"1";
"13402";"Podkładki pod bandaże Eskadron Basic Climatex 4szt. małe navy, granatowe";"631000 593 370 / STÜCK";"145.528455";"0";"Pegaz";"1";"16022";"Bandaże i podkładki Climatex";"0";"0";"";"0";"1";
"13403";"Bezrękawnik damski GPA Moon Lady czarny";"GPA ML CZ - XS";"584.552846";"0";"Pegaz";"1";"58346";"Bezrękawniki damskie";"0";"0";"";"0";"1";
"13404";"Bezrękawnik damski GPA Moon Lady szary";"GPA ML SZ - XS";"584.552846";"0";"Pegaz";"1";"58349";"Bezrękawniki";"0";"0";"";"0";"1";
"13405";"Bezrękawnik męski GPA Moon Men czarny";"GPA MM CZ - L";"584.552846";"0";"Pegaz";"1";"58350";"Bezrękawniki";"0";"0";"";"0";"1";
"13406";"Bezrękawnik męski GPA Moon Men szary";"GPA MM SZ - L";"584.552846";"0";"Pegaz";"1";"58356";"Bezrękawniki";"0";"0";"";"0";"1";
"13408";"Kurtka damska Pikeur Ilaine black 2019";"404801 145 280 / 36";"454.471545";"0";"Pegaz";"1";"19022";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13409";"Kurtka damska Pikeur Ilaine bordeaux 2019";"404801 145 990 / 34";"454.471545";"0";"Pegaz";"1";"19023";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13410";"Kurtka damska Pikeur Ivori bordowa 2019";"IVORI 145990/36 2019";"486.991870";"0";"Pegaz";"1";"16052";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13411";"Frak męski Pikeur Askan czarny 2019";"ASKAN 541290/94 2019";"974.796748";"0";"Pegaz";"1";"16054";"Fraki";"0";"0";"";"0";"1";
"13412";"Czaprak HKM Cassandra granatowy";"34386900.0144";"91.056911";"0";"Pegaz";"1";"101974";"Czapraki";"0";"0";"";"0";"1";
"13413";"Brelok HKM konik gumowy szary";"118379899";"5.691057";"0";"Pegaz";"1";"34157";"Inne upominki";"0";"0";"";"0";"1";
"13414";"Bluza damska Pikeur Ira black 2019";"IRA 208290/36 2019";"291.869919";"0";"Pegaz";"1";"16059";"Bluzy damskie";"0";"0";"";"0";"1";
"13415";"Bluza damska Pikeur Ira bordeaux 2019";"IRA 208990/34 2019";"291.869919";"0";"Pegaz";"1";"16060";"Bluzy damskie";"0";"0";"";"0";"1";
"13416";"Komin Pikeur beżowo-szary 2019";"LOOP 335050 2019";"129.268293";"0";"Pegaz";"1";"23942";"Opaski / nauszniki / kominy";"0";"0";"";"0";"1";
"13417";"Czapka zimowa Pikeur z pomponem granatowa 2019";"PREMIUM MUTZ 367390 55/57";"129.268293";"0";"Pegaz";"1";"16062";"Czapki zimowe";"0";"0";"";"0";"1";
"13419";"Uwiąz York Linea pomarańczowy";"250908";"20.325203";"0";"Pegaz";"1";"16064";"Uwiązy";"0";"0";"";"0";"1";
"13420";"Koszulka konkursowa męska Equiline Pirite biała";"H00470-001-M";"324.390244";"0";"Pegaz";"1";"16065";"Koszule konkursowe";"0";"0";"";"0";"1";
"13422";"Koszulka konkursowa damska Equiline Barite biała";"H00758-006-XS";"291.869919";"0";"Pegaz";"1";"16099";"Koszule konkursowe";"0";"0";"";"0";"1";
"13426";"Kalosze z futerkiem Eskadron Tealblue, turkusowe Classic Sports 2019/2020";"672067 786 470 / S";"117.886179";"0";"Pegaz";"1";"61433";"Kolekcje";"0";"0";"";"0";"1";
"13427";"Kalosze z futerkiem Eskadron Softgrey, jasnoszare Classic Sports 2019/2020";"672067 786 220 / S";"117.886179";"0";"Pegaz";"1";"19904";"Kalosze";"0";"0";"";"0";"1";
"13428";"Kalosze z futerkiem Eskadron Caviar, czarne Classic Sports 2019/2020";"672067 786 290 / S";"117.886179";"0";"Pegaz";"1";"19905";"Kalosze";"0";"0";"";"0";"1";
"13429";"Ochraniacze transportowe Eskadron Tealblue, turkusowe Classic Sports 2019/2020";"681067 317 470 / FULL";"332.520325";"0";"Pegaz";"1";"18492";"Ochraniacze transportowe";"0";"0";"";"0";"1";
"13431";"Kantar Double Pin Glossy Eskadron Caviar, czarny Classic Sports 2019/2020";"420067 834 290 / P2";"109.756098";"0";"Pegaz";"1";"62342";"Kolekcje";"0";"0";"";"0";"1";
"13432";"Torba na bandaże polarowe Eskadron Clasic Sports kratka 2019";"351567 310 291 / STÜCK";"69.105691";"0";"Pegaz";"1";"";"Bandaże polarowe";"0";"0";"";"0";"1";
"13436";"Koszulka damska Equiline Elsa granatowa";"H00770-002-S";"194.308943";"0";"Pegaz";"1";"43812";"Koszulki damskie";"0";"0";"";"0";"1";
"13437";"Bluza damska Equiline Tulip granatowa";"R09709-006-S";"324.390244";"0";"Pegaz";"1";"43931";"Bluzy damskie";"0";"0";"";"0";"1";
"13438";"Kurtka puchowa damska Equiline Zaffiro czerwona";"Q10678-037-S";"649.593496";"0";"Pegaz";"1";"20970";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13439";"Kurtka puchowa damska Equiline Zaffiro limonkowa";"Q10678-860-XS";"649.593496";"0";"Pegaz";"1";"20973";"Kurtki / płaszcze damskie";"0";"0";"";"0";"1";
"13441";"Frak damski Equiline Raven czarny";"M08677-006-42";"1462.601626";"0";"Pegaz";"1";"48202";"Fraki";"0";"0";"";"0";"1";
"13442";"Bryczesy damskie Equiline Hibiscus Full Grip białe";"N08909-001-38";"787.804878";"0";"Pegaz";"1";"16134";"Bryczesy damskie";"0";"0";"";"0";"1";
"13443";"Bryczesy damskie Equiline Celia Full Grip bordowe";"N08910-009-38";"730.894309";"0";"Pegaz";"1";"16138";"Bryczesy damskie";"0";"0";"";"0";"1";
"13444";"Bryczesy damskie Equiline Hannah Full Grip czarne";"N08857-006-40";"852.845528";"0";"Pegaz";"1";"54862";"Bryczesy damskie";"0";"0";"";"0";"1";
"13445";"Ogłowie HKM dla kucy islandzkich czarne";"11309100.ST";"60.975610";"0";"Pegaz";"1";"33487";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"13448";"Szampon pielęgnacyjny Black Horse Conditioning Shampoo";"9334-500";"24.390244";"0";"Pegaz";"1";"16146";"Preparaty do pielęgnacji konia";"0";"0";"";"0";"1";
"13449";"Rękawiczki zimowe Roeckl Wels czarne";"3301-582 K065 6";"179.674797";"0";"Pegaz";"1";"99669";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13450";"Rękawiczki zimowe Roeckl June czarno-szare";"3302-501 K008 6,5";"113.008130";"0";"Pegaz";"1";"99693";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13452";"Rękawiczki zimowe Roeckl Grip Junior czarne";"3305-527 K000 4";"113.008130";"0";"Pegaz";"1";"42588";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13453";"Rękawiczki zimowe Roeckl Grip Junior brązowe";"3305-527 K790 5";"113.008130";"0";"Pegaz";"1";"";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13454";"Rękawiczki zimowe Roeckl Warwick jersey brązowe";"3305-624 K790 5";"96.747967";"0";"Pegaz";"1";"";"Rękawiczki zimowe";"0";"0";"";"0";"1";
"13456";"Koszulka konkursowa damska Equiline Pitas czarna";"H00753-006-S";"454.471545";"0";"Pegaz";"1";"16176";"Koszule konkursowe";"0";"0";"";"0";"1";
"13458";"Frak damski Equiline Aster bordowy";"M08681-Q009-38";"1462.601626";"0";"Pegaz";"1";"16184";"Fraki";"0";"0";"";"0";"1";
"13459";"Frak damski Equiline Bergenia granatowy";"M08680-002-40";"1300.000000";"0";"Pegaz";"1";"16188";"Fraki";"0";"0";"";"0";"1";
"13464";"Strzemiona Safe Riding S2 Silver Chrome - Capri Blue, chromowo-niebieskie";"S2SLC-CPB";"1340.650407";"0";"Pegaz";"1";"56740";"Strzemiona";"0";"0";"";"0";"1";
"13466";"Nakładki do strzemion Safe Riding Snow White, białe";"CV-CON-SWW";"72.357724";"0";"Pegaz";"1";"16207";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13467";"Nakładki do strzemion Safe Riding Aluminium Grey, szare";"CV-CON-ALG";"72.357724";"0";"Pegaz";"1";"22435";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13468";"Nakładki do strzemion Safe Riding Silver Glitter, srebrne";"CV-PRM-SLG";"178.048780";"0";"Pegaz";"1";"16208";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13469";"Nakładki do strzemion Safe Riding Brown Cognac, brązowe";"CV-CON-BWC";"72.357724";"0";"Pegaz";"1";"16215";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13470";"Nakładki do strzemion Safe Riding Red Chilli, czerwone";"CV-CON-RDC";"72.357724";"0";"Pegaz";"1";"16216";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13471";"Strzemiona Safe Riding S1 Champagne - Black Onyx, szampańsko-czarne";"S1CH-BLO";"1137.398374";"0";"Pegaz";"1";"16209";"Strzemiona";"0";"0";"";"0";"1";
"13472";"Nakładki do strzemion Safe Riding Black Glitter, czarne";"CV-PRM-BKG";"178.048780";"0";"Pegaz";"1";"16210";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13473";"Nakładki do strzemion Safe Riding Rose Quartz, różowe";"CV-CON-RSQ";"72.357724";"0";"Pegaz";"1";"16211";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13474";"Nakładki do strzemion Safe Riding Bourgogne Red, bordowe";"CV-CON-BRR";"72.357724";"0";"Pegaz";"1";"22436";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13475";"Nakładki do strzemion Safe Riding Copper Glitter, brązowe";"CV-PRM-CPG";"178.048780";"0";"Pegaz";"1";"22438";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13476";"Nakładki do strzemion Safe Riding Gold Glitter, złote";"CV-PRM-GLG";"178.048780";"0";"Pegaz";"1";"22439";"Akcesoria do strzemion";"0";"0";"";"0";"1";
"13496";"Skrętki do pasków skórzanych Waldhausen";"9454000";"9.756098";"0";"Pegaz";"1";"";"Akcesoria do siodlarni";"0";"0";"";"0";"1";
"13497";"Lizawka LIKIT Waldhausen cukierkowa";"1560715-650";"21.138211";"0";"Pegaz";"1";"37694";"Smakołyki";"0";"0";"";"0";"1";
"13498";"Lizawka LIKIT Waldhausen jabłkowo-toffi";"1560718";"21.951220";"0";"Pegaz";"1";"37699";"Smakołyki";"0";"0";"";"0";"1";
"13501";"Futerka syntetyczne na kantar Waldhausen - komplet szare";"1177410";"28.455285";"0";"Pegaz";"1";"34074";"Akcesoria do ogłowii";"0";"0";"";"0";"1";
"13502";"Łęk do siodła FP Light zielony";"601010006000";"48.699187";"0";"Pegaz";"1";"";"Akcesoria do siodeł";"0";"0";"";"0";"1";
"13503";"Siodło z wymiennym łękiem FP Light Rimini czarne";"600040010150";"771.544715";"0";"Pegaz";"1";"16913";"Niedostępne";"0";"0";"";"0";"1";
"13506";"Ochraniacz transportowy na ogon Ekkia czerwony";"402823311";"60.975610";"0";"Pegaz";"1";"21167";"Inne ochraniacze";"0";"0";"";"0";"1";
"13514";"Torba na akcesoria Someh Connect koniakowo-granatowa";"20410-KON/GRAN";"243.089431";"0";"Pegaz";"1";"40005";"Torby / pokrowce";"0";"0";"";"0";"1";
"13515";"Torba na akcesoria Someh Classic bordowo-granatowa";"20560-BOR/GRAN";"251.219512";"0";"Pegaz";"1";"40437";"Torby / pokrowce";"0";"0";"";"0";"1";
"13516";"Torba na akcesoria Someh Compact grafitowa";"20320-GRAF";"234.959350";"0";"Pegaz";"1";"39894";"Torby / pokrowce";"0";"0";"";"0";"1";
"13517";"Torba na akcesoria Someh Compact bordowo-granatowa";"20300-BOR/GRAN";"234.959350";"0";"Pegaz";"1";"39881";"Torby / pokrowce";"0";"0";"";"0";"1";
"13518";"Czaprak HKM Kontinent pomarańczowy";"13484200.0155";"119.512195";"0";"Pegaz";"1";"35908";"Czapraki / pady";"0";"0";"";"0";"1";
"13519";"Derka Eskadron Heritage Jersey Stripe Rosewood 2019/2020";"112553285780-S 2019/2020";"304.878049";"0";"Pegaz";"1";"33396";"Derki polarowe";"0";"0";"";"0";"1";
"13521";"Czaprak Eskadron Heritage Cotton Emblem Black Mocca 2019/2020";"213753 413 090 / DL";"234.959350";"0";"Pegaz";"1";"92625";"Czapraki / pady";"0";"0";"";"0";"1";
"13522";"Czaprak Eskadron Heritage Cotton Emblem Oxfordnavy 2019/2020";"213753 413 380 / DL";"234.959350";"0";"Pegaz";"1";"92627";"Czapraki / pady";"0";"0";"";"0";"1";
"13523";"Czaprak Eskadron Heritage Cotton Emblem Rosewood 2019/2020";"213753 413 780 / DL";"234.959350";"0";"Pegaz";"1";"92631";"Czapraki / pady";"0";"0";"";"0";"1";
"13524";"Czaprak Eskadron Heritage Big Square Glossy Oxfordnavy 2019/2020";"212253445380-DL 2019/2020";"234.959350";"0";"Pegaz";"1";"92376";"Czapraki / pady";"0";"0";"";"0";"1";
"13525";"Czaprak Eskadron Heritage Cotton Diagonal Oxfordnavy 2019/2020";"215053 416 380 / VS";"234.959350";"0";"Pegaz";"1";"92916";"Czapraki / pady";"0";"0";"";"0";"1";
"13526";"Czaprak Eskadron Heritage Glossy Brand Deeptaupe 2019/2020";"218053 444 060 / DL";"234.959350";"0";"Pegaz";"1";"93286";"Czapraki / pady";"0";"0";"";"0";"1";
"13527";"Czaprak Eskadron Heritage Glossy Brand Oxfordnavy 2019/2020";"218053444380-DL 2019";"234.959350";"0";"Pegaz";"1";"93289";"Czapraki / pady";"0";"0";"";"0";"1";
"13528";"Czaprak Eskadron Heritage Glossy Brand Rosewood 2019/2020";"218053444780-DL 2019/2020";"234.959350";"0";"Pegaz";"1";"93290";"Czapraki / pady";"0";"0";"";"0";"1";
"13529";"Czaprak Eskadron Heritage Velvet Black Mocca 2019/2020";"213053 496 090 / DL";"234.959350";"0";"Pegaz";"1";"92529";"Czapraki / pady";"0";"0";"";"0";"1";
"13530";"Torba na akcesoria Someh Connect czarna";"20400-CZAR";"243.089431";"0";"Pegaz";"1";"39969";"Torby / pokrowce";"0";"0";"";"0";"1";
"13554";"Nauszniki Eskadron Artwork Heritage Deeptaupe 2019/2020";"342553 385 060 / STÜCK";"113.008130";"0";"Pegaz";"1";"61389";"Nauszniki";"0";"0";"";"0";"1";
"13555";"Nauszniki Eskadron Artwork Heritage Oxfordnavy 2019/2020";"342553 385 380 / STÜCK";"113.008130";"0";"Pegaz";"1";"101932";"Nauszniki";"0";"0";"";"0";"1";
"13556";"Nauszniki Eskadron Artwork Heritage Rosewood 2019/2020";"342553385780-FULL2019/2020";"113.008130";"0";"Pegaz";"1";"101934";"Nauszniki";"0";"0";"";"0";"1";
"13557";"Nauszniki Eskadron Heritage Deeptaupe 2019/2020";"341553 385 060 / STÜCK";"89.430894";"0";"Pegaz";"1";"18565";"Nauszniki";"0";"0";"";"0";"1";
"13558";"Nauszniki Eskadron Heritage Deeptaupe 2019/2020";"341553385060-PONY2019/2020";"89.430894";"0";"Pegaz";"1";"16339";"Nauszniki";"0";"0";"";"0";"1";
"13559";"Torba na akcesoria Someh Compact czarna";"20340-CZAR";"234.959350";"0";"Pegaz";"1";"39906";"Torby / pokrowce";"0";"0";"";"0";"1";
"13560";"Nauszniki Eskadron Heritage Blackmocca 2019/2020";"341553 385 090 / STÜCK";"89.430894";"0";"Pegaz";"1";"101838";"Nauszniki";"0";"0";"";"0";"1";
"13562";"Nauszniki Eskadron Heritage Rosewood 2019/2020";"341553 385 780 / STÜCK";"89.430894";"0";"Pegaz";"1";"101840";"Nauszniki";"0";"0";"";"0";"1";
"13563";"Ochraniacze Eskadron Heritage Deeptaupe 2019/2020";"555053 862 060 / M";"169.918699";"0";"Pegaz";"1";"18495";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13564";"Ochraniacze Eskadron Heritage Oxfordnavy 2019/2020";"555053 862 380 / L";"169.918699";"0";"Pegaz";"1";"18496";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13565";"Ochraniacze Eskadron Heritage Rosewood 2019/2020";"555053 862 780 / M";"169.918699";"0";"Pegaz";"1";"18497";"Ochraniacze skokowe";"0";"0";"";"0";"1";
"13566";"Kalosze Eskadron Heritage Deeptaupe 2019/2020";"672053 862 060 / L";"117.886179";"0";"Pegaz";"1";"19881";"Kalosze";"0";"0";"";"0";"1";
"13570";"Golf damski Horze Lilia Velvet bordowy";"33454-PRPU-34";"145.528455";"0";"Pegaz";"1";"100396";"Bluzy damskie";"0";"0";"";"0";"1";
"13571";"Golf damski Horze Lilia Velvet granatowy";"33454-VDB-34";"145.528455";"0";"Pegaz";"1";"100408";"Bluzy damskie";"0";"0";"";"0";"1";
"13577";"Kalosze Eskadron Heritage Oxfordnavy 2019/2020";"672053862380-S 2019/2020";"117.886179";"0";"Pegaz";"1";"19882";"Kalosze";"0";"0";"";"0";"1";
"13579";"Kalosze Eskadron Heritage Rosewood 2019/2020";"672053 862 780 / S";"117.886179";"0";"Pegaz";"1";"19886";"Kalosze";"0";"0";"";"0";"1";
"13580";"Bandaże polarowe Eskadron Heritage Deeptaupe 2019/2020";"610053 270 060 / FULL";"134.146341";"0";"Pegaz";"1";"17134";"Bandaże / owijki / podkładki";"0";"0";"";"0";"1";
"13582";"Bandaże polarowe Eskadron Heritage Oxfordnavy 2019/2020";"610053 270 380 / FULL";"134.146341";"0";"Pegaz";"1";"17135";"Bandaże / owijki / podkładki";"0";"0";"";"0";"1";
"13583";"Bandaże polarowe Eskadron Heritage Rosewood 2019/2020";"610053 270 780 / FULL";"134.146341";"0";"Pegaz";"1";"17150";"Bandaże polarowo - elastyczne";"0";"0";"";"0";"1";
"13584";"Kantar Eskadron Heritage Doublepin Glossy Black mocca 2019/2020";"420153 834 090 / V";"109.756098";"0";"Pegaz";"1";"18814";"Kantary parciane";"0";"0";"";"0";"1";
"13586";"Kantar Eskadron Heritage Doublepin Glossy Oxfordnavy 2019/2020";"420153 834 380 / V";"109.756098";"0";"Pegaz";"1";"17920";"Kantary parciane";"0";"0";"";"0";"1";
"13588";"Kantar Eskadron Heritage Doublepin Glossy Rosewood 2019/2020";"420153 834 780 / V";"109.756098";"0";"Pegaz";"1";"18815";"Kantary parciane";"0";"0";"";"0";"1";
"13589";"Sztyblety zimowe Horze Maine czarne";"38214BL36";"243.089431";"0";"Pegaz";"1";"63334";"Sztyblety";"0";"0";"";"0";"1";
"13590";"Kantar z futerkiem Eskadron Heritage Glossy Faux Fur Deeptaupe 2019/2020";"420753 834 060 / P2";"134.146341";"0";"Pegaz";"1";"16390";"Kantary";"0";"0";"";"0";"1";
"13591";"Kantar z futerkiem Eskadron Heritage Glossy Faux Fur Oxfordnavy 2019/2020";"420753834380-P2 2019/2020";"134.146341";"0";"Pegaz";"1";"18502";"Kantary parciane";"0";"0";"";"0";"1";
"13592";"Kantar z futerkiem Eskadron Heritage Glossy Faux Fur Rosewood 2019/2020";"420753 834 780 / P2";"134.146341";"0";"Pegaz";"1";"18503";"Kantary";"0";"0";"";"0";"1";
"13593";"Uwiąz Eskadron Heriatge Duralastic Panic Rosewood-Gold 2019/2020";"470153828781 2019/2020";"42.276423";"0";"Pegaz";"1";"17781";"Uwiązy";"0";"0";"";"0";"1";
"13594";"Bluzka Pikeur Caisy black 2019";"CAISY 226290/34 2019";"161.788618";"0";"Pegaz";"1";"18638";"Bluzy";"0";"0";"";"0";"1";
"13596";"Bluzka Pikeur Caisy navy 2019";"CAISY 226390/34 2019";"161.788618";"0";"Pegaz";"1";"18639";"Bluzy damskie";"0";"0";"";"0";"1";
"13597";"Skarpety zimowe Pikeur Knee Socks Athleisure navy 2019";"KNEE SOCK 385390/35-37 19";"42.276423";"0";"Pegaz";"1";"17749";"Skarpety letnie";"0";"0";"";"0";"1";
"13598";"Skarpety zimowe Pikeur Knee Socks Athleisure bordeaux 2019";"KNEE SOCK 385990/35-37 19";"42.276423";"0";"Pegaz";"1";"17639";"Skarpety letnie";"0";"0";"";"0";"1";
"13599";"Bryczesy zimowe Pikeur Hanne Grip Athleisure softshell szare 2019";"HANNE GRIP 483260/34";"527.642276";"0";"Pegaz";"1";"16402";"Bryczesy damskie";"0";"0";"";"0";"1";
